support_image_paths,query_image_path,probability,true_label,predicted_label
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_296.JPG,0.6192241311073303,0,1
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_284.JPG,0.4287489056587219,0,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_318.JPG,0.37629565596580505,0,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA1.jpg,0.6231940984725952,1,1
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA2.jpg,0.6250211596488953,1,1
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA4.JPG,0.3773917555809021,1,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA4.JPG,0.268349826335907,1,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA3.JPG,0.7316908240318298,1,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA6.JPG,0.5359349250793457,1,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_296.JPG,0.6058232188224792,0,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_318.JPG,0.26801684498786926,0,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_344.JPG,0.47730210423469543,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_292.JPG,0.3432277739048004,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_318.JPG,0.3447254002094269,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_266.JPG,0.3505564332008362,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA6.JPG,0.4553207755088806,1,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA3.JPG,0.6539831757545471,1,1
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA4.JPG,0.3450767993927002,1,0
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_296.JPG,0.6720386743545532,0,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_274.JPG,0.5340253710746765,0,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_344.JPG,0.5933356881141663,0,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA3.JPG,0.695961058139801,1,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA4.JPG,0.3045475482940674,1,0
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA2.jpg,0.6979122161865234,1,1
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,KK11.jpg,0.32638028264045715,1,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,RAMA6.JPG,0.5064305067062378,1,1
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,RAMA2.jpg,0.7635775804519653,1,1
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_344.JPG,0.4464363157749176,0,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_284.JPG,0.2487105131149292,0,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_357.JPG,0.23595011234283447,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA5.JPG,0.3109250068664551,1,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA1.jpg,0.7088416814804077,1,1
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA3.JPG,0.7417181730270386,1,1
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_344.JPG,0.427652508020401,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_323.JPG,0.44569751620292664,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_292.JPG,0.25531092286109924,0,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA2.jpg,0.4754689633846283,1,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA6.JPG,0.47844332456588745,1,0
